#{"t_start": 1769534691.7832222, "env_id": "None"}
r,l,t
0.9,36,2061.264749
0.88055557,43,2061.347363
0.83055556,61,2061.367258
0.0,2,2061.374426
0.8888889,40,2061.414783
0.86388886,49,2061.414783
0.88055557,43,2061.41794
0.8972222,37,2061.425033
0.0,9,2061.493362
0.9027778,35,2061.583709
0.85833335,51,2061.593526
0.0,2,2061.598814
0.0,2,2061.607233
0.0,4,2061.65722
0.80833334,69,2061.66575
0.88055557,43,2061.675432
0.86388886,49,2061.741856
0.8611111,50,2061.741856
0.0,15,2061.748127
0.8472222,55,2061.757486
0.87222224,46,2061.765814
0.0,9,2061.767319
0.87222224,46,2061.880382
0.9027778,35,2061.896294
0.0,23,2061.900298
0.0,4,2061.915006
0.0,4,2061.971601
0.0,2,2061.979724
0.0,2,2061.987257
0.0,17,2061.991197
0.0,2,2061.997436
0.85,54,2062.001466
0.0,19,2062.087191
0.87222224,46,2062.091998
0.8833333,42,2062.099467
0.88611114,41,2062.099467
0.0,4,2062.121356
0.0,6,2062.127216
0.0,2,2062.129222
0.0,18,2062.250532
0.88055557,43,2062.346286
0.0,49,2062.349326
0.8527778,53,2062.353335
0.0,7,2062.413345
0.875,45,2062.42743
0.71944445,101,2062.42743
0.8277778,62,2062.439572
0.90833336,33,2062.492787
0.0,4,2062.498989
0.8277778,62,2062.503064
0.0,21,2062.51247
0.8833333,42,2062.647321
0.0,34,2062.699876
0.90555555,34,2062.702798
0.8527778,53,2062.702798
0.875,45,2062.709979
0.86388886,49,2062.721572
0.0,11,2062.77284
0.85833335,51,2062.783296
0.8972222,37,2062.877563
0.81666666,66,2062.927504
0.0,34,2062.942522
0.0,31,2062.950344
0.88055557,43,2062.959384
0.0,2,2063.003142
0.8611111,50,2063.016557
0.8972222,37,2063.019581
0.8277778,62,2063.089309
0.0,22,2063.093317
0.0,2,2063.097308
0.0,14,2063.101492
0.0,2,2063.103497
0.8611111,50,2063.236457
0.8888889,40,2063.242534
0.89444447,38,2063.250403
0.84166664,57,2063.250403
0.0,2,2063.256449
0.89166665,39,2063.330469
0.83055556,61,2063.330469
0.0,2,2063.337575
0.0,21,2063.385502
0.0,19,2063.385502
0.0,21,2063.399682
0.84166664,57,2063.461547
0.8972222,37,2063.474714
0.0,18,2063.477685
0.0,2,2063.48374
0.0,2,2063.491889
0.0,2,2063.496214
0.0,2,2063.540418
0.9,36,2063.56936
0.0,11,2063.62912
0.0,34,2063.62912
0.78333336,78,2063.633478
0.9027778,35,2063.644798
0.8361111,59,2063.769511
0.0,27,2063.775523
0.0,4,2063.781882
0.8611111,50,2063.785695
0.8388889,58,2063.800387
0.8833333,42,2063.859189
0.87222224,46,2063.861195
0.0,2,2063.864635
0.85833335,51,2063.957382
0.86388886,49,2063.96952
0.0,4,2063.987557
0.8972222,37,2064.057519
0.8972222,37,2064.063529
0.8972222,37,2064.067544
0.0,2,2064.070402
0.0,4,2064.07742
0.86944443,47,2064.185169
0.0,2,2064.23563
0.0,34,2064.250594
0.0,4,2064.250594
0.85555553,52,2064.322619
0.88055557,43,2064.334226
0.90833336,33,2064.341263
0.0,2,2064.341263
0.8388889,58,2064.341263
0.0,14,2064.423872
0.0,2,2064.433731
0.88055557,43,2064.517293
0.9027778,35,2064.517293
0.8138889,67,2064.517293
0.825,63,2064.568578
0.0,4,2064.570587
0.88611114,41,2064.613847
0.88611114,41,2064.613847
0.8472222,55,2064.617486
0.8833333,42,2064.730168
0.0,18,2064.734216
0.0,19,2064.737225
0.0,2,2064.740668
0.0,4,2064.750544
0.0,4,2064.754555
0.8972222,37,2064.810737
0.88611114,41,2064.814438
0.8972222,37,2064.814438
0.0,2,2064.817452
0.0,2,2064.82148
0.88611114,41,2064.889698
0.85,54,2064.893265
0.0,21,2064.898632
0.0,18,2064.991281
0.87222224,46,2065.039628
0.8888889,40,2065.043378
0.0,27,2065.064514
0.0,8,2065.071579
0.88055557,43,2065.073587
0.0,14,2065.13116
0.84166664,57,2065.22455
0.84444445,56,2065.22455
0.87222224,46,2065.23507
0.0,2,2065.23507
0.0,2,2065.241614
0.8972222,37,2065.369565
0.88611114,41,2065.375578
0.0,22,2065.378969
0.875,45,2065.389482
0.8666667,48,2065.391485
0.0,12,2065.445745
0.8194444,65,2065.461706
0.88055557,43,2065.470987
0.85833335,51,2065.553748
0.0,20,2065.621629
0.88611114,41,2065.631137
0.89444447,38,2065.691616
0.88055557,43,2065.693622
0.0,2,2065.698396
0.86388886,49,2065.709529
0.0,14,2065.715449
0.875,45,2065.783719
0.83055556,61,2065.791649
0.0,2,2065.801668
0.88055557,43,2065.872429
0.9138889,31,2065.967241
0.88055557,43,2065.967241
0.0,2,2065.97551
0.9027778,35,2065.97551
0.0,4,2065.982371
0.8972222,37,2066.00924
0.9027778,35,2066.05731
0.90833336,33,2066.064453
0.87222224,46,2066.074925
0.0,13,2066.127548
0.0,11,2066.139537
0.0,46,2066.209351
0.90833336,33,2066.212846
0.85833335,51,2066.30934
0.0,18,2066.316185
0.8972222,37,2066.322761
0.8388889,58,2066.377207
0.0,2,2066.385475
0.8888889,40,2066.39154
0.85555553,52,2066.399619
0.0,2,2066.399619
0.0,2,2066.406155
0.0,4,2066.457604
0.0,20,2066.472999
0.0,16,2066.491446
0.8361111,59,2066.546378
0.8972222,37,2066.569657
0.91944444,29,2066.569657
0.8388889,58,2066.583296
0.88055557,43,2066.619292
0.90555555,34,2066.703988
0.86944443,47,2066.733154
0.89444447,38,2066.775392
0.0,11,2066.839719
0.8972222,37,2066.890397
0.88611114,41,2066.905415
0.85555553,52,2066.939209
0.8472222,55,2066.98728
0.83055556,61,2066.989332
0.8833333,42,2067.120486
0.9138889,31,2067.139613
0.8972222,37,2067.191329
0.0,2,2067.198054
0.0,2,2067.203818
0.87777776,44,2067.207331
0.8972222,37,2067.262011
0.90833336,33,2067.262011
0.80277777,71,2067.267274
0.0,6,2067.267274
0.0,2,2067.27749
0.0,4,2067.281027
0.0,18,2067.287679
0.0,2,2067.294866
0.8833333,42,2067.302692
0.89166665,39,2067.385594
0.8972222,37,2067.512473
0.88611114,41,2067.512473
0.89444447,38,2067.512473
0.0,2,2067.52172
0.9027778,35,2067.52172
0.85,54,2067.609405
0.87777776,44,2067.6245
0.0,4,2067.64393
0.8388889,58,2067.659415
0.0,37,2067.788399
0.0,2,2067.794422
0.9027778,35,2067.80759
0.0,29,2067.854567
0.88055557,43,2067.854567
0.0,2,2067.862437
0.0,2,2067.862437
0.9111111,32,2067.87931
0.8666667,48,2067.87931
0.7916667,75,2067.891405
0.8527778,53,2067.933984
0.0,2,2067.946314
0.9,36,2068.059687
0.89166665,39,2068.123302
0.8972222,37,2068.137529
0.8666667,48,2068.137529
0.0,2,2068.14612
0.0,6,2068.153461
0.0,4,2068.198215
0.8888889,40,2068.209589
0.86944443,47,2068.220873
0.0,4,2068.234852
0.85555553,52,2068.306499
0.0,19,2068.319123
0.80833334,69,2068.322571
0.0,27,2068.371457
0.89166665,39,2068.375468
0.0,18,2068.379587
0.9138889,31,2068.385602
0.0,9,2068.389642
0.8833333,42,2068.465093
0.0,4,2068.477424
0.8972222,37,2068.581377
0.9027778,35,2068.586426
0.0,2,2068.589412
0.8888889,40,2068.602764
0.9,36,2068.606642
0.89166665,39,2068.609681
0.8527778,53,2068.620744
0.875,45,2068.67731
0.0,2,2068.68338
0.0,17,2068.698153
0.0,2,2068.741215
0.0,4,2068.75451
0.87777776,44,2068.761435
0.9138889,31,2068.770282
0.9111111,32,2068.843541
0.8972222,37,2068.845545
0.87777776,44,2068.849283
0.8833333,42,2068.899664
0.0,25,2068.917246
0.87222224,46,2068.99266
0.9027778,35,2068.997177
0.0,2,2069.004185
0.90833336,33,2069.112607
0.8888889,40,2069.159728
0.86944443,47,2069.183304
0.89444447,38,2069.18744
0.0,2,2069.195246
0.0,14,2069.20269
0.84166664,57,2069.267513
0.88611114,41,2069.275555
0.7888889,76,2069.333154
0.87777776,44,2069.339715
0.88055557,43,2069.431445
0.0,18,2069.431445
0.8888889,40,2069.491529
0.87777776,44,2069.496646
0.0,2,2069.50175
0.0,11,2069.509335
0.8972222,37,2069.512282
0.89444447,38,2069.585398
0.875,45,2069.589532
0.84444445,56,2069.593543
0.0,4,2069.602211
0.0,9,2069.667379
0.0,2,2069.673173
0.8888889,40,2069.689606
0.8972222,37,2069.751636
0.88055557,43,2069.810622
0.86944443,47,2069.819627
0.85555553,52,2069.826194
0.0,7,2069.883348
0.9027778,35,2069.913644
0.85555553,52,2069.913644
0.9,36,2069.987497
0.0,12,2069.993528
0.825,63,2070.039243
0.0,2,2070.039243
0.0,2,2070.047306
0.0,2,2070.047306
0.8388889,58,2070.053947
0.0,4,2070.091709
0.88611114,41,2070.103487
0.87777776,44,2070.115896
0.0,4,2070.119434
0.8972222,37,2070.167298
0.8888889,40,2070.303656
0.9027778,35,2070.307685
0.0,4,2070.319388
0.8888889,40,2070.331386
0.825,63,2070.387478
0.88055557,43,2070.410794
0.0,25,2070.467509
0.8527778,53,2070.467509
0.0,2,2070.47358
0.8388889,58,2070.479041
0.81666666,66,2070.555682
0.0,17,2070.571305
0.0,2,2070.577366
0.875,45,2070.654421
0.8611111,50,2070.654421
0.0,2,2070.70009
0.0,6,2070.72171
0.81666666,66,2070.73491
0.8833333,42,2070.779758
0.0,2,2070.779758
0.84166664,57,2070.795579
0.0,2,2070.800719
0.84166664,57,2070.812392
0.86944443,47,2070.864023
0.8833333,42,2070.8707
0.0,2,2070.877805
0.9027778,35,2070.953926
0.0,18,2070.967554
0.0,4,2071.016538
0.89166665,39,2071.022606
0.0,6,2071.035365
0.875,45,2071.0414
0.9027778,35,2071.043404
0.82222223,64,2071.095732
0.87222224,46,2071.104594
0.89166665,39,2071.121269
0.0,16,2071.199211
0.8833333,42,2071.205267
0.0,4,2071.249692
0.9138889,31,2071.267236
0.9027778,35,2071.273906
0.0,6,2071.279458
0.9027778,35,2071.281463
0.87777776,44,2071.299382
0.0,8,2071.349502
0.8972222,37,2071.360113
0.91944444,29,2071.360113
0.8972222,37,2132.887418
0.8888889,40,2132.89518
0.9027778,35,2132.948713
0.875,45,2132.953028
0.88055557,43,2132.962566
0.8333333,60,2132.982118
0.8472222,55,2133.053465
0.9166667,30,2133.130435
0.82222223,64,2133.145964
0.9138889,31,2133.151194
0.8972222,37,2133.199735
0.8972222,37,2133.287414
0.90833336,33,2133.310348
0.0,2,2133.315205
0.8388889,58,2133.376077
0.8972222,37,2133.399575
0.8055556,70,2133.46351
0.0,32,2133.477604
0.9138889,31,2133.5322
0.8472222,55,2133.541857
0.85,54,2133.547401
0.0,2,2133.553694
0.0,11,2133.60744
0.8055556,70,2133.60744
0.8972222,37,2133.611257
0.0,2,2133.619385
0.875,45,2133.702587
0.89166665,39,2133.723664
0.0,9,2133.78168
0.90833336,33,2133.859514
0.89166665,39,2133.874501
0.8888889,40,2133.877511
0.82222223,64,2133.88757
0.8472222,55,2133.897467
0.9138889,31,2133.977365
0.91944444,29,2134.063683
0.90833336,33,2134.115523
0.8527778,53,2134.127661
0.9138889,31,2134.133698
0.88055557,43,2134.139535
0.0,19,2134.213351
0.8611111,50,2134.234156
0.0,11,2134.293895
0.86944443,47,2134.311175
0.69166666,111,2134.320996
0.9,36,2134.377549
0.0,2,2134.386006
0.875,45,2134.40097
0.8611111,50,2134.475347
0.0,49,2134.48128
0.9138889,31,2134.551979
0.9027778,35,2134.55599
0.0,2,2134.559378
0.8527778,53,2134.623628
0.8611111,50,2134.637818
0.0,24,2134.645744
0.0,2,2134.645744
0.0,21,2134.719882
0.87222224,46,2134.729374
0.85555553,52,2134.739469
0.9027778,35,2134.806865
0.87222224,46,2134.810399
0.9138889,31,2134.984897
0.8972222,37,2134.989449
0.8611111,50,2135.004782
0.84166664,57,2135.064957
0.86944443,47,2135.074264
0.8611111,50,2135.171815
0.7861111,77,2135.171815
0.0,2,2135.18022
0.9138889,31,2135.29762
0.86388886,49,2135.327302
0.8611111,50,2135.327302
0.0,2,2135.333917
0.86944443,47,2135.333917
0.9138889,31,2135.398157
0.84166664,57,2135.490358
0.7027778,107,2135.57965
0.90833336,33,2135.57965
0.90555555,34,2135.642357
0.82222223,64,2135.644361
0.0,2,2135.651459
0.8666667,48,2135.661688
0.86944443,47,2135.665903
0.83055556,61,2135.723725
0.875,45,2135.814269
0.89444447,38,2135.845695
0.89166665,39,2135.849614
0.90555555,34,2135.860233
0.90833336,33,2135.906582
0.9138889,31,2135.914671
0.9111111,32,2135.934963
0.9138889,31,2136.02737
0.86388886,49,2136.02737
0.9138889,31,2136.100208
0.90833336,33,2136.104218
0.0,2,2136.108568
0.90833336,33,2136.117171
0.8611111,50,2136.247271
0.88055557,43,2136.251309
0.0,25,2136.270175
0.88611114,41,2136.322294
0.90833336,33,2136.326558
0.88055557,43,2136.331589
0.875,45,2136.409568
0.7972222,73,2136.413153
0.0,2,2136.4177
0.9,36,2136.513289
0.90833336,33,2136.518869
0.88055557,43,2136.52307
0.90833336,33,2136.564261
0.8333333,60,2136.666252
0.0,18,2136.669947
0.0,2,2136.676427
0.8888889,40,2136.681037
0.8527778,53,2136.681037
0.0,2,2136.687246
0.86944443,47,2136.757241
0.0,9,2136.761826
0.89444447,38,2136.833607
0.8833333,42,2136.838218
0.0,6,2136.859277
0.9111111,32,2136.931991
0.8472222,55,2136.957339
0.0,15,2136.981447
0.0,2,2137.028143
0.86944443,47,2137.034163
0.0,2,2137.041108
0.91944444,29,2137.061451
0.0,2,2137.067583
0.88611114,41,2137.067583
0.0,12,2137.169393
0.81666666,66,2137.22426
0.84166664,57,2137.234514
0.8833333,42,2137.263639
0.9111111,32,2137.263639
0.89444447,38,2137.340305
0.8361111,59,2137.415744
0.9138889,31,2137.423893
0.89166665,39,2137.54555
0.90833336,33,2137.54555
0.0,2,2137.562884
0.87222224,46,2137.562884
0.8972222,37,2137.572269
0.91944444,29,2137.580816
0.83055556,61,2137.582825
0.9027778,35,2137.709369
0.0,28,2137.7246
0.0,5,2137.729633
0.0,2,2137.777771
0.9166667,30,2137.799732
0.9027778,35,2137.806358
0.0,55,2137.860426
0.89166665,39,2137.867538
0.0,14,2137.872346
0.84166664,57,2137.97682
0.8194444,65,2138.039362
0.0,18,2138.121785
0.87222224,46,2138.13726
0.88611114,41,2138.13726
0.89166665,39,2138.138268
0.86388886,49,2138.138268
0.88055557,43,2138.149315
0.8194444,65,2138.213246
0.9138889,31,2138.238403
0.9027778,35,2138.37008
0.90833336,33,2138.385549
0.9027778,35,2138.391506
0.9027778,35,2138.391506
0.8972222,37,2138.4216
0.88055557,43,2138.475867
0.89444447,38,2138.489597
0.8888889,40,2138.57994
0.0,2,2138.59219
0.0,10,2138.597208
0.0,18,2138.601245
0.9138889,31,2138.629266
0.90833336,33,2138.677527
0.89444447,38,2138.681561
0.90555555,34,2138.681561
0.90555555,34,2138.719668
0.0,25,2138.77516
0.9138889,31,2138.799459
0.0,12,2138.859455
0.9138889,31,2138.875087
0.89444447,38,2138.924536
0.0,21,2138.954395
0.875,45,2138.959473
0.8361111,59,2139.011658
0.0,10,2139.029611
0.0,2,2139.036393
0.9138889,31,2139.04759
0.85,54,2139.109481
0.80833334,69,2139.129333
0.8833333,42,2139.192786
0.8666667,48,2139.285889
0.89166665,39,2139.288124
0.0,2,2139.337223
0.8888889,40,2139.34493
0.8138889,67,2139.349481
0.83055556,61,2139.420791
0.8666667,48,2139.431473
0.88055557,43,2139.434699
0.8972222,37,2139.437274
0.0,2,2139.443295
0.9138889,31,2139.51507
0.8833333,42,2139.620066
0.88611114,41,2139.620066
0.0,2,2139.627478
0.90833336,33,2139.627478
0.0,9,2139.697275
0.89444447,38,2139.700126
0.90555555,34,2139.700126
0.0,11,2139.709347
0.8666667,48,2139.78265
0.80833334,69,2139.79764
0.8833333,42,2139.800902
0.8972222,37,2139.907237
0.90833336,33,2139.926536
0.88055557,43,2140.009547
0.8666667,48,2140.027507
0.90833336,33,2140.029531
0.0,2,2140.036777
0.8972222,37,2140.040334
0.9138889,31,2140.110554
0.8388889,58,2140.114594
0.84166664,57,2140.179494
0.88055557,43,2140.201471
0.8972222,37,2140.270617
0.91944444,29,2140.277354
0.9138889,31,2140.281391
0.9,36,2140.37102
0.9138889,31,2140.382507
0.85,54,2140.433526
0.90833336,33,2140.459651
0.0,12,2140.476636
0.8611111,50,2140.476636
0.8972222,37,2140.546474
0.8888889,40,2140.566137
0.0,2,2140.572681
0.9111111,32,2140.649597
0.89166665,39,2140.653608
0.0,6,2140.712988
0.89444447,38,2140.786049
0.88611114,41,2140.787554
0.89444447,38,2140.787554
0.89166665,39,2140.814453
0.76666665,84,2140.891379
0.9166667,30,2140.909112
0.91944444,29,2140.975565
0.0,2,2140.983095
0.0,4,2140.997661
0.8833333,42,2141.06054
0.8055556,70,2141.070004
0.8888889,40,2141.147426
0.79444444,74,2141.207401
0.0,2,2141.213445
0.8194444,65,2141.227215
0.0,4,2141.229851
0.91944444,29,2141.24611
0.0,2,2141.29344
0.85,54,2141.311269
0.80833334,69,2141.315283
0.90833336,33,2141.324885
0.85555553,52,2141.403805
0.0,12,2141.487223
0.86944443,47,2141.50155
0.8833333,42,2141.557395
0.88055557,43,2141.622243
0.89166665,39,2141.629307
0.8527778,53,2141.634338
0.8527778,53,2141.714174
0.0,27,2141.722728
0.8972222,37,2141.834234
0.86388886,49,2141.847681
0.9,36,2141.865183
0.86944443,47,2141.9337
0.86944443,47,2141.942938
0.86388886,49,2142.020094
0.9,36,2142.087484
0.8888889,40,2142.091538
0.84166664,57,2142.105026
0.9027778,35,2142.109325
0.0,2,2142.121695
0.89166665,39,2142.213567
0.875,45,2142.281819
0.90555555,34,2142.287826
0.0,4,2142.299661
0.90833336,33,2142.349503
0.9138889,31,2142.355527
0.90833336,33,2142.355527
0.0,2,2142.357533
0.0,2,2142.361579
0.59444445,146,2142.36942
0.90833336,33,2142.371425
0.0,4,2142.38136
0.91944444,29,2142.437651
0.9138889,31,2142.514817
0.9138889,31,2142.537376
0.9027778,35,2142.595471
0.8888889,40,2142.595471
0.8972222,37,2142.606012
0.91944444,29,2142.715091
0.85,54,2142.793581
0.85833335,51,2142.793581
0.0,6,2142.820211
0.9138889,31,2142.832261
0.84444445,56,2142.840643
0.8972222,37,2142.89312
0.88055557,43,2142.965043
0.85555553,52,2142.969573
0.0,2,2142.973582
0.0,15,2143.069954
0.0,14,2143.07196
0.88055557,43,2143.086015
0.90555555,34,2143.089552
0.9027778,35,2143.145043
0.87777776,44,2143.149367
0.0,2,2143.153313
0.8611111,50,2143.175148
0.0,66,2143.219467
0.0,19,2143.228299
0.89166665,39,2143.397599
0.85555553,52,2143.400795
0.87222224,46,2143.459473
0.88611114,41,2143.473993
0.8472222,55,2143.473993
0.0,4,2143.477503
0.0,4,2143.487362
0.88611114,41,2143.487362
0.87222224,46,2143.497355
0.0,4,2143.537246
0.0,20,2143.624018
0.9,36,2143.642184
0.7583333,87,2143.642184
0.0,6,2143.707508
0.90555555,34,2143.711539
0.9111111,32,2143.72769
0.87222224,46,2143.812127
0.8361111,59,2143.815878
0.90555555,34,2143.831524
0.91944444,29,2143.872114
0.8611111,50,2143.877633
0.0,2,2143.877633
0.90555555,34,2143.967547
0.88611114,41,2144.051664
0.8666667,48,2144.057459
0.9111111,32,2144.060999
0.0,2,2144.063059
0.90833336,33,2144.089203
0.89444447,38,2144.1496
0.9138889,31,2144.161398
0.85,54,2144.237606
0.9027778,35,2144.255498
0.0,32,2144.257508
0.0,4,2144.309201
0.89444447,38,2144.313247
0.0,2,2144.315252
0.0,7,2144.384387
0.88055557,43,2144.422805
0.8666667,48,2144.422805
0.90833336,33,2144.475552
0.8666667,48,2144.492347
0.9027778,35,2144.503389
0.0,4,2144.506457
0.89444447,38,2144.573273
0.0,2,2144.581515
0.0,2,2144.590819
0.89166665,39,2144.652692
0.0,8,2144.661522
0.9027778,35,2144.677459
0.9027778,35,2144.725181
0.87222224,46,2144.755402
0.61944443,137,2144.807338
0.0,2,2144.81492
0.8833333,42,2144.822919
0.875,45,2144.837234
0.0,2,2144.844713
0.0,8,2144.844713
0.0,2,2144.893297
0.0,17,2144.923505
0.88055557,43,2144.927315
0.88611114,41,2144.929857
0.8972222,37,2144.929857
0.0,6,2144.987285
0.9138889,31,2144.987285
0.875,45,2145.011387
0.0,22,2145.128123
0.9166667,30,2145.141727
0.90833336,33,2145.144478
0.0,4,2145.16162
0.8527778,53,2145.215636
0.88611114,41,2145.222993
0.85,54,2145.229556
0.89166665,39,2145.233308
0.9027778,35,2145.239803
0.0,2,2145.247329
0.9166667,30,2145.377339
0.0,2,2145.383159
0.0,41,2145.397624
0.87777776,44,2145.397624
0.9138889,31,2145.399652
0.0,7,2145.451781
0.9027778,35,2145.456613
0.0,2,2145.459644
0.9,36,2145.473392
0.0,2,2145.479756
0.8888889,40,2145.537144
0.0,20,2145.549355
0.0,2,2145.559509
0.84444445,56,2145.618525
0.9138889,31,2145.627674
0.9138889,31,2145.638894
0.9138889,31,2145.645439
0.0,4,2145.704212
0.8888889,40,2145.707388
0.0,2,2145.710425
0.0,21,2145.715172
0.89166665,39,2145.825713
0.8972222,37,2145.911589
0.84166664,57,2145.921586
0.87222224,46,2145.993712
0.9027778,35,2145.993712
0.0,41,2146.013363
0.8972222,37,2146.089726
0.8138889,67,2146.159254
0.8833333,42,2146.177576
0.0,34,2146.234284
0.9,36,2146.240787
0.0,2,2146.248119
0.9027778,35,2146.255924
0.75,90,2146.361722
0.91944444,29,2146.429366
0.86944443,47,2146.429366
0.90555555,34,2146.433374
0.90833336,33,2146.499676
0.7722222,82,2146.507361
0.0,4,2146.513439
0.0,14,2146.520904
0.8277778,62,2146.603393
0.8361111,59,2146.689805
0.9,36,2146.689805
0.0,48,2146.70761
0.8888889,40,2146.70761
0.9166667,30,2146.759608
0.8972222,37,2146.779706
0.91944444,29,2146.80237
0.0,2,2146.847208
0.88611114,41,2146.847208
0.0,30,2146.947312
0.89444447,38,2146.96142
0.86388886,49,2147.03981
0.87777776,44,2147.098359
0.8611111,50,2147.103752
0.8527778,53,2147.111579
0.0,4,2147.114875
0.86944443,47,2147.174189
0.90555555,34,2147.187644
0.8833333,42,2147.267207
0.0,17,2147.289269
0.9166667,30,2147.289269
0.7777778,80,2147.371722
0.0,6,2147.431343
0.84444445,56,2147.431343
0.86388886,49,2147.443596
0.8527778,53,2202.855401
0.9111111,32,2202.859503
0.8611111,50,2202.917556
0.90555555,34,2202.932387
0.87777776,44,2203.014293
0.91944444,29,2203.093513
0.89444447,38,2203.100506
0.8972222,37,2203.113298
0.8972222,37,2203.183708
0.87222224,46,2203.197361
0.875,45,2203.307396
0.89166665,39,2203.329461
0.8194444,65,2203.333472
0.9138889,31,2203.395796
0.9138889,31,2203.404083
0.91944444,29,2203.429331
0.9166667,30,2203.491789
0.8666667,48,2203.504391
0.9027778,35,2203.609348
0.9111111,32,2203.615403
0.90833336,33,2203.633405
0.90555555,34,2203.717701
0.90833336,33,2203.735602
0.85555553,52,2203.740505
0.9,36,2203.810271
0.8333333,60,2203.925241
0.8972222,37,2203.983682
0.9027778,35,2203.999301
0.9138889,31,2204.071885
0.9138889,31,2204.09603
0.91944444,29,2204.128264
0.9027778,35,2204.137258
0.8472222,55,2204.1411
0.9138889,31,2204.294236
0.8972222,37,2204.314492
0.8833333,42,2204.324166
0.9138889,31,2204.394792
0.9166667,30,2204.40394
0.88055557,43,2204.426493
0.89444447,38,2204.432261
0.86388886,49,2204.524203
0.90833336,33,2204.569743
0.9138889,31,2204.575815
0.91944444,29,2204.611094
0.9111111,32,2204.618005
0.89444447,38,2204.620258
0.9138889,31,2204.697456
0.9027778,35,2204.705516
0.9138889,31,2204.785447
0.9138889,31,2204.799653
0.9,36,2204.851471
0.9027778,35,2204.883558
0.90833336,33,2204.883558
0.9027778,35,2204.887573
0.9138889,31,2204.942859
0.8833333,42,2204.985575
0.9166667,30,2205.055425
0.9,36,2205.065957
0.9138889,31,2205.130572
0.8611111,50,2205.161133
0.9111111,32,2205.203263
0.8888889,40,2205.21151
0.85555553,52,2205.406451
0.8972222,37,2205.406451
0.9138889,31,2205.414306
0.9,36,2205.476164
0.9111111,32,2205.6694
0.89444447,38,2205.673424
0.91944444,29,2205.675586
0.9111111,32,2205.868748
0.87222224,46,2205.868748
0.9,36,2205.955876
0.9138889,31,2206.015647
0.9138889,31,2206.015647
0.8527778,53,2206.089462
0.8527778,53,2206.183394
0.9138889,31,2206.197279
0.8611111,50,2206.21157
0.9027778,35,2206.236373
0.89444447,38,2206.309624
0.9,36,2206.385783
0.8972222,37,2206.433499
0.9138889,31,2206.433499
0.90555555,34,2206.513155
0.90833336,33,2206.555382
0.9138889,31,2206.567266
0.90555555,34,2206.571979
0.91944444,29,2206.589652
0.9027778,35,2206.783618
0.9027778,35,2206.783618
0.9166667,30,2206.881469
0.9138889,31,2206.881469
0.86388886,49,2206.967551
0.9,36,2206.991705
0.9138889,31,2206.991705
0.0,2,2207.011552
0.875,45,2207.060532
0.91944444,29,2207.123984
0.91944444,29,2207.179312
0.90833336,33,2207.327261
0.8888889,40,2207.327261
0.90833336,33,2207.38176
0.90555555,34,2207.452055
0.9027778,35,2207.487253
0.9027778,35,2207.594401
0.9138889,31,2207.667448
0.90833336,33,2207.719699
0.85833335,51,2207.731276
0.91944444,29,2207.752862
0.9027778,35,2207.765209
0.875,45,2207.765209
0.9027778,35,2207.840299
0.91944444,29,2207.876278
0.9138889,31,2208.033438
0.9,36,2208.1013
0.9138889,31,2208.167367
0.8972222,37,2208.167367
0.9027778,35,2208.182785
0.90833336,33,2208.182785
0.91944444,29,2208.206067
0.91944444,29,2208.352801
0.9138889,31,2208.63268
0.91944444,29,2208.673678
0.9138889,31,2208.800399
0.8833333,42,2208.808879
0.8972222,37,2208.854771
0.90555555,34,2208.872933
0.8972222,37,2209.037567
0.8611111,50,2209.059183
0.91944444,29,2209.20277
0.90833336,33,2209.260612
0.8972222,37,2209.359699
0.8666667,48,2209.419731
0.8972222,37,2209.419731
0.9111111,32,2209.458453
0.90833336,33,2209.545589
0.8611111,50,2209.583957
0.9166667,30,2209.598284
0.9138889,31,2209.683954
0.9027778,35,2209.781697
0.90833336,33,2209.794711
0.91944444,29,2209.84272
0.89444447,38,2209.84272
0.90833336,33,2209.84272
0.9138889,31,2210.046263
0.9,36,2210.103024
0.9,36,2210.228309
0.91944444,29,2210.353131
0.9111111,32,2210.417256
0.90555555,34,2210.461346
0.91944444,29,2210.579796
0.87222224,46,2210.615172
0.9027778,35,2210.847364
0.91944444,29,2210.915028
0.84166664,57,2210.942703
0.91944444,29,2211.182233
0.9138889,31,2211.224088
0.9166667,30,2211.295766
0.9138889,31,2211.309674
0.8972222,37,2211.3142
0.90555555,34,2211.399641
0.90833336,33,2211.414509
0.91944444,29,2211.429143
0.8888889,40,2211.490971
0.9138889,31,2211.531451
0.88611114,41,2211.595354
0.8972222,37,2211.607695
0.9111111,32,2211.693698
0.8666667,48,2211.693698
0.9138889,31,2211.704916
0.8888889,40,2211.704916
0.89444447,38,2211.709455
0.9166667,30,2211.777653
0.91944444,29,2211.81314
0.9027778,35,2211.862706
0.9138889,31,2211.953362
0.91944444,29,2211.963508
0.9166667,30,2211.963508
0.90833336,33,2211.963508
0.90555555,34,2211.979366
0.90555555,34,2212.04318
0.91944444,29,2212.063448
0.89166665,39,2212.132904
0.90555555,34,2212.177629
0.90833336,33,2212.213253
0.90833336,33,2212.213253
0.9138889,31,2212.224322
0.875,45,2212.30746
0.9,36,2212.314006
0.9111111,32,2212.320388
0.91944444,29,2212.335193
0.9027778,35,2212.439145
0.8972222,37,2212.48156
0.8972222,37,2212.48156
0.89444447,38,2212.495585
0.9138889,31,2212.511416
