#{"t_start": 1769553017.487848, "env_id": "None"}
r,l,t
0.76,32,26614.960206
0.52,64,26615.021564
0.91,12,26615.048284
0.955,6,26615.048284
0.5875,55,26615.052742
0.82,24,26615.082751
0.775,30,26615.092598
0.505,66,26615.099047
0.6625,45,26615.105399
0.9475,7,26615.133017
0.8575,19,26615.138424
0.9625,5,26615.164792
0.0,24,26615.164792
0.3025,93,26615.212547
0.8875,15,26615.23861
0.8725,17,26615.252107
0.0,120,26615.267746
0.925,10,26615.277719
0.9475,7,26615.292712
0.9475,7,26629.329435
0.13,116,26629.357091
0.91,12,26629.382541
0.9475,7,26629.387749
0.565,58,26629.392878
0.8875,15,26629.457738
0.73,36,26629.47687
0.6925,41,26629.482279
0.6475,47,26629.487674
0.9475,7,26629.518242
0.91,12,26629.518242
0.295,94,26629.565897
0.37,84,26629.571245
0.97,4,26629.57249
0.985,2,26629.580741
0.7375,35,26629.600244
0.85,20,26629.620926
0.9325,9,26629.626579
0.925,10,26629.626579
0.9025,13,26629.654293
0.9475,7,26629.654293
0.3025,93,26629.654293
0.925,10,26629.676368
0.895,14,26629.676368
0.9625,5,26629.684888
0.8125,25,26629.689603
0.9475,7,26629.69626
0.955,6,26629.715239
0.8725,17,26629.715239
0.9625,5,26629.720844
0.91,12,26629.720844
0.9775,3,26629.737187
0.97,4,26629.737187
0.9475,7,26629.750451
0.9775,3,26629.751506
0.955,6,26629.751506
0.0,120,26629.756731
0.6175,51,26629.788882
0.7975,27,26629.809865
0.9475,7,26629.818542
0.955,6,26629.838988
0.73,36,26629.852957
0.7525,33,26629.886656
0.775,30,26629.886656
0.8725,17,26629.895617
0.985,2,26629.895617
0.9925,1,26629.90081
0.835,22,26629.948728
0.9025,13,26629.95392
0.895,14,26629.963772
0.8725,17,26629.963772
0.9925,1,26629.969071
0.0,120,26642.71086
0.9025,13,26642.721722
0.8725,17,26642.74289
0.9925,1,26642.748333
0.8725,17,26642.787648
0.0,56,26642.834969
0.16,112,26642.944474
0.7825,29,26642.960815
0.6925,41,26642.960815
0.6175,51,26642.977668
0.925,10,26642.987339
0.955,6,26642.987339
0.895,14,26643.019305
0.0,120,26643.033186
0.0,120,26643.033186
0.0,120,26643.044564
0.9625,5,26643.058527
0.9175,11,26643.10962
0.7825,29,26643.137416
0.7975,27,26643.137416
0.94,8,26643.153065
0.9325,9,26643.177615
0.0,92,26643.183092
0.9325,9,26643.191681
0.9925,1,26643.196769
0.76,32,26643.206136
0.97,4,26643.226636
0.73,36,26643.239423
0.8125,25,26643.260637
0.0,120,26643.311819
0.8125,25,26643.338208
0.9475,7,26658.006111
0.0,120,26658.035349
0.775,30,26658.042076
0.7825,29,26658.050535
0.6775,43,26658.075414
0.9475,7,26658.075414
0.9925,1,26658.08026
0.3325,89,26658.105279
0.91,12,26658.114024
0.8875,15,26658.114024
0.955,6,26658.134243
0.5125,65,26658.159272
0.955,6,26658.159272
0.985,2,26658.170755
0.9775,3,26658.176534
0.775,30,26658.24567
0.0,120,26658.295008
0.9625,5,26658.323447
0.8575,19,26658.344453
0.3325,89,26658.354429
0.0,41,26658.368171
0.0,65,26658.453009
0.55,60,26658.499306
0.7975,27,26658.520273
0.16,112,26658.528889
0.34,88,26658.537865
0.97,4,26658.548267
0.325,90,26658.553995
0.0,120,26658.620638
0.0,54,26658.620638
0.865,18,26658.63384
0.775,30,26658.642608
0.97,4,26673.919507
0.9325,9,26673.928124
0.9175,11,26673.936576
0.97,4,26673.946816
0.745,34,26673.946816
0.9325,9,26673.959706
0.955,6,26673.977163
0.865,18,26673.994989
0.88,16,26674.020419
0.9475,7,26674.025725
0.5125,65,26674.031015
0.8425,21,26674.0678
0.91,12,26674.118512
0.4375,75,26674.141024
0.19,108,26674.146702
0.9025,13,26674.183017
0.7225,37,26674.21911
0.9925,1,26674.21911
0.9325,9,26674.21911
0.985,2,26674.228607
0.91,12,26674.238329
0.94,8,26674.257021
0.0,120,26674.262377
0.9475,7,26674.262377
0.925,10,26674.269258
0.9475,7,26674.275486
0.955,6,26674.292698
0.97,4,26674.315544
0.8875,15,26674.343244
0.85,20,26674.36138
0.9625,5,26674.367662
0.865,18,26674.399468
0.9325,9,26674.404458
0.0,120,26674.404458
0.0,32,26674.433609
0.67,44,26674.473154
0.91,12,26674.487064
0.775,30,26674.510567
0.9325,9,26674.515986
0.1075,119,26674.534083
0.7825,29,26674.547195
0.9625,5,26674.547195
0.0,120,26688.432791
0.9625,5,26688.44322
0.88,16,26688.470448
0.0,13,26688.506604
0.0,120,26688.506604
0.0,120,26688.513722
0.8425,21,26688.525222
0.7375,35,26688.539098
0.94,8,26688.553781
0.985,2,26688.567091
0.9925,1,26688.572393
0.7,40,26688.65014
0.8425,21,26688.655292
0.9775,3,26688.672598
0.4075,79,26688.713106
0.0,31,26688.731945
0.865,18,26688.740244
0.97,4,26688.752935
0.7,40,26688.762474
0.9925,1,26688.768795
0.565,58,26688.768795
0.9325,9,26688.800859
0.895,14,26688.810503
0.94,8,26688.810503
0.7675,31,26688.824471
0.9775,3,26688.837491
0.925,10,26688.846107
0.9325,9,26688.851467
0.955,6,26688.865244
0.895,14,26688.873298
0.9775,3,26688.886739
0.7975,27,26688.90148
0.3925,81,26688.910437
0.0,120,26688.916178
0.97,4,26688.929781
0.97,4,26688.946356
0.8575,19,26688.954829
0.925,10,26688.960408
0.97,4,26688.965783
0.985,2,26688.965783
0.0,30,26689.037495
0.7,40,26689.037495
0.325,90,26689.041485
0.715,38,26689.064011
0.58,56,26703.574121
0.0,120,26703.591507
0.7225,37,26703.603377
0.865,18,26703.623124
0.9325,9,26703.623124
0.805,26,26703.632604
0.6775,43,26703.632604
0.9775,3,26703.645434
0.9325,9,26703.663778
0.9025,13,26703.66948
0.9925,1,26703.674805
0.73,36,26703.68011
0.8725,17,26703.700307
0.9175,11,26703.727922
0.9025,13,26703.727922
0.7975,27,26703.727922
0.0,120,26703.752442
0.4825,69,26703.759148
0.94,8,26703.764374
0.9625,5,26703.781095
0.9625,5,26703.786404
0.715,38,26703.818233
0.505,66,26703.818233
0.85,20,26703.870343
0.9025,13,26703.875826
0.0,6,26703.896857
0.9325,9,26703.912849
0.76,32,26703.917784
0.955,6,26703.94663
0.91,12,26703.952912
0.565,58,26703.982926
0.0,82,26704.000049
0.91,12,26704.000049
0.8425,21,26704.011634
0.955,6,26704.070509
0.9025,13,26704.074851
0.985,2,26704.08529
0.9775,3,26704.100967
0.925,10,26704.121566
0.9325,9,26704.145143
0.985,2,26704.158955
0.7825,29,26704.177554
0.9475,7,26718.27589
0.8425,21,26718.322915
0.0,120,26718.335285
0.0,120,26718.363635
0.955,6,26718.369914
0.0,120,26718.387908
0.82,24,26718.399135
0.9775,3,26718.4047
0.925,10,26718.420196
0.0,120,26718.420196
0.2125,105,26718.420196
0.97,4,26718.427846
0.955,6,26718.456472
0.9175,11,26718.464302
0.8875,15,26718.499988
0.88,16,26718.505772
0.9325,9,26718.541784
0.97,4,26718.56632
0.745,34,26718.600916
0.91,12,26718.621228
0.9625,5,26718.621228
0.985,2,26718.630201
0.73,36,26718.665071
0.9925,1,26718.665071
0.0,120,26718.678413
0.94,8,26718.69556
0.6775,43,26718.701161
0.955,6,26718.710992
0.4675,71,26718.722595
0.0,120,26718.736496
0.8875,15,26718.749993
0.4825,69,26718.749993
0.9325,9,26718.785501
0.9325,9,26718.795597
0.8575,19,26718.801132
0.8425,21,26718.81894
0.0,120,26718.828839
0.9025,13,26718.85379
0.91,12,26718.85379
0.9475,7,26718.85897
0.82,24,26718.864372
0.895,14,26718.880804
0.9325,9,26718.898193
0.8125,25,26718.903385
0.97,4,26718.917074
0.9175,11,26718.917074
0.655,46,26718.922059
0.685,42,26732.644891
0.9025,13,26732.662038
0.925,10,26732.678911
0.9025,13,26732.692219
0.88,16,26732.713156
0.9025,13,26732.72879
0.835,22,26732.72879
0.925,10,26732.734938
0.955,6,26732.755672
0.4225,77,26732.764041
0.985,2,26732.772771
0.88,16,26732.772771
0.9625,5,26732.777884
0.8875,15,26732.789377
0.9775,3,26732.789377
0.895,14,26732.796496
0.97,4,26732.80193
0.955,6,26732.831086
0.0,120,26732.844899
0.865,18,26732.862982
0.805,26,26732.943089
0.805,26,26732.943089
0.4525,73,26732.953063
0.85,20,26732.953063
0.4375,75,26732.968079
0.76,32,26732.978293
0.9475,7,26732.978293
0.9325,9,26732.989489
0.835,22,26732.999521
0.97,4,26733.00981
0.94,8,26733.00981
0.94,8,26733.018838
0.9925,1,26733.023798
0.955,6,26733.036221
0.94,8,26733.036221
0.9025,13,26733.041668
0.8875,15,26733.077616
0.76,32,26733.102913
0.8875,15,26733.102913
0.8575,19,26733.119209
0.9625,5,26733.124567
0.8275,23,26733.142124
0.79,28,26733.14749
0.6775,43,26733.151927
0.94,8,26733.161071
0.2275,103,26733.167451
0.3625,85,26733.167451
0.955,6,26733.180237
0.9475,7,26733.19013
0.82,24,26733.195507
0.9325,9,26733.204885
0.9325,9,26733.21071
0.4675,71,26733.216152
0.97,4,26733.226559
0.9025,13,26733.236207
0.895,14,26733.242303
0.9475,7,26733.247733
0.9025,13,26733.247733
0.9025,13,26733.257203
0.9775,3,26733.262543
0.85,20,26745.738786
0.9175,11,26745.752587
0.985,2,26745.761841
0.7075,39,26745.766933
0.7975,27,26745.795259
0.6025,53,26745.807421
0.91,12,26745.817911
0.7675,31,26745.861768
0.775,30,26745.874459
0.955,6,26745.888611
0.895,14,26745.916559
0.7375,35,26745.968262
0.0,31,26745.998669
0.8125,25,26746.013486
0.67,44,26746.055085
0.565,58,26746.060202
0.7525,33,26746.065339
0.9325,9,26746.101864
0.9175,11,26746.114792
0.385,82,26746.12769
0.28,96,26746.16536
0.745,34,26746.173678
0.7675,31,26746.205193
0.9175,11,26746.210776
0.955,6,26746.237093
0.8125,25,26746.282563
0.0,120,26746.286704
0.7675,31,26746.374809
0.88,16,26746.388279
0.58,56,26760.245973
0.9475,7,26760.259181
0.3475,87,26760.268198
0.7975,27,26760.273585
0.715,38,26760.278802
0.97,4,26760.290293
0.955,6,26760.299799
0.85,20,26760.309739
0.9625,5,26760.319873
0.925,10,26760.330873
0.1225,117,26760.344283
0.0,10,26760.348623
0.985,2,26760.354132
0.3775,83,26760.363711
0.925,10,26760.37693
0.88,16,26760.394697
0.0,120,26760.405759
0.9025,13,26760.41422
0.94,8,26760.419254
0.895,14,26760.424525
0.9625,5,26760.433328
0.9625,5,26760.438457
0.9625,5,26760.447997
0.865,18,26760.453216
0.9625,5,26760.472688
0.91,12,26760.496478
0.0,120,26760.521103
0.9475,7,26760.554277
0.5125,65,26760.554277
0.955,6,26760.581646
0.82,24,26760.581646
0.9775,3,26760.595875
0.835,22,26760.659244
0.88,16,26760.659244
0.4375,75,26760.664711
0.5575,59,26760.675024
0.61,52,26760.680434
0.5575,59,26760.727233
0.9775,3,26760.727233
0.925,10,26760.750392
0.925,10,26760.763918
0.64,48,26760.769833
0.265,98,26760.769833
0.91,12,26760.793088
0.865,18,26760.825797
0.79,28,26760.848217
0.865,18,26760.86578
0.82,24,26760.878291
0.9775,3,26760.891453
0.9625,5,26774.416036
0.8125,25,26774.421747
0.5575,59,26774.43167
0.835,22,26774.471754
0.925,10,26774.486089
0.0,41,26774.525826
0.91,12,26774.525826
0.0,120,26774.545594
0.955,6,26774.556252
0.9325,9,26774.577181
0.955,6,26774.588184
0.94,8,26774.613128
0.865,18,26774.641068
0.61,52,26774.660426
0.2575,99,26774.683153
0.82,24,26774.693733
0.97,4,26774.701968
0.9775,3,26774.747978
0.2725,97,26774.765375
0.9025,13,26774.809379
0.865,18,26774.809379
0.7675,31,26774.840431
0.9325,9,26774.849509
0.9325,9,26774.849509
0.0,120,26774.876414
0.895,14,26774.941826
0.0,120,26774.941826
0.9775,3,26774.956747
0.7975,27,26774.966639
0.94,8,26774.993991
0.6025,53,26775.017026
0.97,4,26775.017026
0.0,120,26775.025048
0.985,2,26775.034481
0.805,26,26789.767132
0.64,48,26789.775657
0.0,120,26789.775657
0.985,2,26789.775657
0.91,12,26789.782157
0.9625,5,26789.803818
0.94,8,26789.813268
0.94,8,26789.844159
0.955,6,26789.844159
0.775,30,26789.857403
0.0,120,26789.897003
0.9775,3,26789.94493
0.0,120,26789.962554
0.985,2,26789.978763
0.0,86,26789.989105
0.94,8,26789.989105
0.9925,1,26789.994853
0.0,55,26790.012305
0.94,8,26790.030005
0.925,10,26790.077048
0.865,18,26790.09733
0.625,50,26790.111821
0.9925,1,26790.118249
0.0,66,26790.123626
0.9625,5,26790.138644
0.565,58,26790.154088
0.955,6,26790.154088
0.85,20,26790.175778
0.9175,11,26790.201765
0.9625,5,26790.224249
0.9775,3,26790.237981
0.8275,23,26790.257816
0.0,120,26790.268012
0.94,8,26790.280959
0.895,14,26790.326364
0.0,120,26790.37433
0.3475,87,26806.193161
0.0,53,26806.193161
0.0,14,26806.193161
0.9925,1,26806.198897
0.9175,11,26806.276521
0.0,120,26806.290409
0.5425,61,26806.297504
0.6475,47,26806.323674
0.925,10,26806.344567
0.0,29,26806.349848
0.955,6,26806.370657
0.85,20,26806.386773
0.0,120,26806.392331
0.8725,17,26806.407798
0.715,38,26806.407798
0.97,4,26806.424596
0.9775,3,26806.437715
0.0,120,26806.491692
0.895,14,26806.501172
0.805,26,26806.509267
0.7375,35,26806.517257
0.76,32,26806.530735
0.5125,65,26806.588947
0.9775,3,26806.606274
0.6475,47,26806.621884
0.3475,87,26806.646248
0.0,120,26806.68259
0.9775,3,26806.696847
0.79,28,26806.77952
0.7375,35,26806.797594
0.9325,9,26806.842635
0.985,2,26806.855017
0.0,25,26820.031044
0.2725,97,26820.031044
0.9325,9,26820.073341
0.8275,23,26820.089529
0.88,16,26820.102697
0.9325,9,26820.131276
0.985,2,26820.140718
0.895,14,26820.169676
0.9925,1,26820.17526
0.13,116,26820.219818
0.0,120,26820.232775
0.0,120,26820.239881
0.0,120,26820.249776
0.0,120,26820.260467
0.9475,7,26820.282645
0.8725,17,26820.317633
0.7225,37,26820.352426
0.0,28,26820.357635
0.9175,11,26820.403019
0.0,120,26820.407759
0.0,9,26820.426719
0.595,54,26820.432703
0.925,10,26820.45548
0.0,120,26820.469719
0.9475,7,26820.469719
0.94,8,26820.505104
0.8725,17,26820.505104
0.7075,39,26820.513422
0.9775,3,26820.51885
0.9625,5,26820.526697
0.7975,27,26820.532198
0.9775,3,26820.540281
0.8275,23,26820.556418
0.91,12,26820.575788
0.9025,13,26820.577122
0.9325,9,26820.596733
0.7975,27,26820.602767
0.9175,11,26835.338813
0.865,18,26835.347767
0.85,20,26835.358317
0.0,5,26835.362306
0.3625,85,26835.379154
0.775,30,26835.380237
0.0,120,26835.385411
0.895,14,26835.419298
0.9025,13,26835.428992
0.91,12,26835.438921
0.535,62,26835.46048
0.8875,15,26835.497734
0.805,26,26835.497734
0.565,58,26835.497734
0.955,6,26835.526432
0.715,38,26835.552675
0.58,56,26835.558091
0.0,120,26835.563159
0.91,12,26835.616368
0.9325,9,26835.628367
0.955,6,26835.655989
0.8875,15,26835.660976
0.925,10,26835.660976
0.88,16,26835.670722
0.9775,3,26835.684259
0.49,68,26835.774567
0.565,58,26835.787889
0.9775,3,26835.787889
0.9325,9,26835.830302
0.6775,43,26835.849836
0.6475,47,26835.866718
0.7975,27,26835.905709
0.0,120,26835.935682
0.0,6,26851.317804
0.0,120,26851.345691
0.415,78,26851.356035
0.8425,21,26851.360682
0.175,110,26851.377955
0.955,6,26851.386908
0.0,120,26851.386908
0.91,12,26851.445264
0.8425,21,26851.45191
0.6175,51,26851.468645
0.835,22,26851.482921
0.9625,5,26851.492568
0.9775,3,26851.500053
0.9175,11,26851.505339
0.91,12,26851.505339
0.8275,23,26851.526181
0.9175,11,26851.551336
0.94,8,26851.565755
0.0,74,26851.565755
0.9625,5,26851.574421
0.8425,21,26851.605791
0.0,120,26851.622257
0.91,12,26851.634173
0.6325,49,26851.660625
0.9175,11,26851.684035
0.7975,27,26851.694133
0.97,4,26851.706426
0.925,10,26851.715919
0.9475,7,26851.743899
0.79,28,26851.76011
0.94,8,26851.765292
0.7975,27,26851.770787
0.4675,71,26851.783737
0.8875,15,26851.829397
0.0,120,26851.833649
0.9625,5,26851.856089
0.805,26,26851.865478
0.985,2,26851.865478
0.0,20,26851.874784
0.895,14,26851.901187
0.9025,13,26851.925857
0.3175,91,26851.983995
0.865,18,26851.983995
0.6625,45,26866.256908
0.835,22,26866.266667
0.94,8,26866.294027
0.9175,11,26866.350015
0.7825,29,26866.356405
0.505,66,26866.369972
0.0,120,26866.384833
0.82,24,26866.384833
0.97,4,26866.392275
0.88,16,26866.431898
0.0,120,26866.441608
0.9025,13,26866.452016
0.985,2,26866.462907
0.88,16,26866.472415
0.7825,29,26866.496528
0.94,8,26866.511854
0.9625,5,26866.532273
0.775,30,26866.532273
0.85,20,26866.557975
0.985,2,26866.568273
0.94,8,26866.574688
0.0,120,26866.587575
0.91,12,26866.596872
0.0,3,26866.61009
0.94,8,26866.61009
0.9475,7,26866.638537
0.0,103,26866.777857
0.61,52,26866.783878
0.9625,5,26866.803306
0.0,120,26866.813879
0.4525,73,26866.841296
0.9625,5,26866.841296
0.0,120,26866.861089
0.9475,7,26866.87188
0.94,8,26866.87633
0.58,56,26866.88194
0.8425,21,26866.890884
0.9775,3,26866.904202
0.9625,5,26866.909314
0.9325,9,26866.909314
0.9625,5,26882.381392
0.9175,11,26882.401679
0.4825,69,26882.407322
0.955,6,26882.428424
0.8125,25,26882.441355
0.4075,79,26882.470559
0.7975,27,26882.480384
0.91,12,26882.48572
0.9925,1,26882.491036
0.9175,11,26882.496527
0.0,120,26882.500517
0.5575,59,26882.537043
0.7075,39,26882.561767
0.88,16,26882.570129
0.925,10,26882.611789
0.85,20,26882.627043
0.8875,15,26882.633657
0.0,39,26882.667142
0.9175,11,26882.71737
0.0,120,26882.73445
0.9925,1,26882.741876
0.31,92,26882.791128
0.9925,1,26882.796773
0.8575,19,26882.808023
0.7375,35,26882.822046
0.9625,5,26882.82838
0.94,8,26882.87046
0.7,40,26882.875752
0.91,12,26882.88114
0.9475,7,26882.905682
0.955,6,26882.905682
0.8875,15,26882.910327
0.9325,9,26882.923121
0.9925,1,26882.928375
0.955,6,26882.940274
0.94,8,26882.944827
0.9025,13,26882.965766
0.6625,45,26882.971005
0.9475,7,26882.971005
0.9175,11,26882.979617
0.9625,5,26882.992546
0.9475,7,26882.999629
0.0,120,26896.78374
0.9325,9,26896.794502
0.895,14,26896.794502
0.97,4,26896.803489
0.9775,3,26896.80888
0.88,16,26896.813249
0.8875,15,26896.826577
0.985,2,26896.836135
0.9625,5,26896.836135
0.0,120,26896.852011
0.925,10,26896.859869
0.745,34,26896.865075
0.0,120,26896.87801
0.0,120,26896.887786
0.9775,3,26896.897053
0.895,14,26896.91054
0.9475,7,26896.927595
0.895,14,26896.927595
0.9625,5,26896.932824
0.7825,29,26896.937984
0.865,18,26896.943414
0.9625,5,26896.964925
0.8125,25,26896.964925
0.9175,11,26897.015398
0.925,10,26897.024872
0.9775,3,26897.030217
0.94,8,26897.03673
0.9625,5,26897.065032
0.9475,7,26897.065032
0.9175,11,26897.090404
0.0,120,26897.098842
0.805,26,26897.105527
0.715,38,26897.115641
0.9475,7,26897.129406
0.94,8,26897.145885
0.925,10,26897.16517
0.895,14,26897.173048
0.9325,9,26897.193847
0.82,24,26897.193847
0.925,10,26897.244928
0.8875,15,26897.244928
0.8275,23,26897.252304
0.385,82,26897.262891
0.97,4,26897.26833
0.8425,21,26897.287464
0.9325,9,26897.300275
0.97,4,26897.318959
0.9175,11,26897.324208
0.9025,13,26897.324208
0.985,2,26897.329652
0.8875,15,26897.350909
0.9475,7,26897.364527
0.865,18,26897.377486
0.7,40,26897.403884
0.9325,9,26897.409575
0.925,10,26897.446019
0.88,16,26897.451235
0.9475,7,26910.300991
0.9925,1,26910.306062
0.7375,35,26910.311472
0.0,120,26910.331067
0.73,36,26910.379189
0.97,4,26910.389713
0.0,120,26910.438563
0.0,120,26910.473277
0.865,18,26910.473277
0.0,66,26910.506217
0.94,8,26910.511442
0.91,12,26910.527516
0.79,28,26910.527516
0.0,120,26910.533242
0.0,40,26910.625604
0.8425,21,26910.630638
0.5425,61,26910.639372
0.97,4,26910.644863
0.0,4,26910.66112
0.9775,3,26910.672735
0.31,92,26910.703213
0.6925,41,26910.716097
0.6625,45,26910.716097
0.9775,3,26910.729569
0.94,8,26910.740028
0.94,8,26910.753981
0.8575,19,26910.765501
0.25,100,26910.786675
0.895,14,26910.799629
0.94,8,26910.805181
0.2575,99,26910.822431
0.8725,17,26910.823465
0.9625,5,26910.828611
0.97,4,26910.841424
0.91,12,26910.887509
0.94,8,26910.912175
0.58,56,26910.936695
0.94,8,26910.951324
0.88,16,26925.383841
0.835,22,26925.383841
0.355,86,26925.383841
0.925,10,26925.40853
0.9325,9,26925.438027
0.9175,11,26925.449265
0.8875,15,26925.45745
0.9625,5,26925.47693
0.85,20,26925.498116
0.0,11,26925.537379
0.0,120,26925.54879
0.9175,11,26925.561283
0.8275,23,26925.567799
0.0,24,26925.586317
0.925,10,26925.636312
0.88,16,26925.650241
0.0,120,26925.696115
0.0,29,26925.706547
0.925,10,26925.706547
0.79,28,26925.712172
0.985,2,26925.719714
0.955,6,26925.746758
0.775,30,26925.788267
0.5875,55,26925.811786
0.0,120,26925.817489
0.8575,19,26925.861951
0.7675,31,26925.879977
0.0,120,26925.885255
0.8875,15,26925.891512
0.13,116,26925.901227
0.7075,39,26925.910789
0.955,6,26925.915852
0.8875,15,26925.921174
0.985,2,26925.921174
0.985,2,26925.938024
0.9325,9,26925.967959
0.8875,15,26925.980859
0.6175,51,26925.994883
0.835,22,26926.000373
0.9325,9,26926.023654
0.8275,23,26926.038516
0.0,120,26926.062725
0.97,4,26926.062725
0.67,44,26939.727594
0.82,24,26939.727594
0.91,12,26939.732941
0.985,2,26939.737861
0.88,16,26939.7568
0.9625,5,26939.7568
0.9475,7,26939.776912
0.97,4,26939.783181
0.9325,9,26939.796858
0.5275,63,26939.796858
0.9325,9,26939.811593
0.505,66,26939.822541
0.9325,9,26939.82774
0.9475,7,26939.833478
0.925,10,26939.838824
0.64,48,26939.857712
0.55,60,26939.862872
0.9025,13,26939.895634
0.865,18,26939.908367
0.9775,3,26939.908367
0.9175,11,26939.9136
0.8575,19,26939.927442
0.91,12,26940.010337
0.8425,21,26940.032398
0.82,24,26940.053258
0.97,4,26940.053258
0.655,46,26940.058823
0.7975,27,26940.064453
0.715,38,26940.064453
0.9775,3,26940.077174
0.8875,15,26940.083282
0.955,6,26940.088739
0.94,8,26940.093896
0.9175,11,26940.123904
0.94,8,26940.136498
0.91,12,26940.14857
0.91,12,26940.164451
0.925,10,26940.17856
0.49,68,26940.192616
0.925,10,26940.214259
0.0,120,26940.219734
0.9925,1,26940.228106
0.76,32,26940.265405
0.0,120,26940.293426
0.865,18,26940.300615
0.9775,3,26940.308784
0.0,96,26940.32027
0.9175,11,26940.327862
0.9775,3,26940.327862
0.85,20,26940.333079
0.73,36,26940.338251
0.745,34,26940.338251
0.985,2,26940.346767
0.97,4,26940.356406
0.9325,9,26940.372489
0.9625,5,26940.378033
0.865,18,26953.36568
0.94,8,26953.404931
0.0,29,26953.417667
0.805,26,26953.423105
0.64,48,26953.42859
0.94,8,26953.443763
0.8275,23,26953.443763
0.94,8,26953.517789
0.2875,95,26953.535004
0.8725,17,26953.535004
0.9625,5,26953.540199
0.9025,13,26953.540199
0.955,6,26953.567299
0.9475,7,26953.572496
0.52,64,26953.593664
0.9475,7,26953.60665
0.985,2,26953.618784
0.9175,11,26953.624945
0.8425,21,26953.637807
0.8575,19,26953.704955
0.8725,17,26953.710519
0.0,120,26953.762139
0.8875,15,26953.783698
0.7,40,26953.783698
0.8725,17,26953.789296
0.9925,1,26953.789296
0.9775,3,26953.802229
0.9175,11,26953.810693
0.985,2,26953.82239
0.925,10,26953.835278
0.895,14,26953.857795
0.9025,13,26953.867634
0.1075,119,26953.877278
0.91,12,26953.884727
0.97,4,26953.889797
0.9025,13,26953.899538
0.1375,115,26953.911586
0.9025,13,26953.942236
0.925,10,26953.96097
0.8575,19,26953.975612
0.9775,3,26969.311175
0.0,120,26969.34842
0.0,120,26969.355879
0.85,20,26969.37582
0.88,16,26969.384897
0.9475,7,26969.390474
0.9625,5,26969.413992
0.2425,101,26969.420151
0.0,120,26969.42954
0.9625,5,26969.439385
0.865,18,26969.439385
0.9775,3,26969.452646
0.94,8,26969.46457
0.67,44,26969.470396
0.9925,1,26969.477541
0.97,4,26969.485805
0.5575,59,26969.499113
0.9625,5,26969.519499
0.85,20,26969.535638
0.7525,33,26969.535638
0.0,26,26969.544162
0.8875,15,26969.55758
0.955,6,26969.563996
0.91,12,26969.580901
0.9775,3,26969.593601
0.895,14,26969.59831
0.94,8,26969.59831
0.97,4,26969.615874
0.9625,5,26969.640421
0.9175,11,26969.646832
0.0,14,26969.699003
0.6925,41,26969.722528
0.94,8,26969.731252
0.0,120,26969.736786
0.97,4,26969.760544
0.0,120,26969.781134
0.4675,71,26969.831064
0.8725,17,26969.873499
0.73,36,26985.413687
0.0,120,26985.430736
0.64,48,26985.441189
0.9475,7,26985.45015
0.97,4,26985.457559
0.7075,39,26985.457559
0.955,6,26985.485154
0.94,8,26985.485154
0.97,4,26985.50137
0.9925,1,26985.506843
0.955,6,26985.515239
0.0,120,26985.529137
0.565,58,26985.539983
0.94,8,26985.549815
0.8575,19,26985.549815
0.985,2,26985.56361
0.9475,7,26985.592937
0.565,58,26985.592937
0.925,10,26985.59809
0.9775,3,26985.607489
0.0,120,26985.611493
0.0,120,26985.652891
0.97,4,26985.675943
0.835,22,26985.701176
0.0,120,26985.701176
0.9625,5,26985.723624
0.7525,33,26985.783234
0.88,16,26985.812124
0.0,47,26985.862728
0.5125,65,26985.872124
0.3775,83,26985.885119
0.79,28,26985.919348
0.88,16,26985.959993
0.9775,3,26985.973574
0.6625,45,26985.973574
0.865,18,26986.002733
0.9925,1,26986.010511
0.9175,11,26986.034813
0.9325,9,27001.238334
0.955,6,27001.248666
0.16,112,27001.282196
0.79,28,27001.308059
0.985,2,27001.318789
0.895,14,27001.318789
0.88,16,27001.332664
0.49,68,27001.337949
0.0,120,27001.348013
0.9025,13,27001.348013
0.9475,7,27001.357098
0.91,12,27001.381489
0.865,18,27001.421251
0.0,120,27001.421251
0.88,16,27001.427475
0.4375,75,27001.427475
0.91,12,27001.437454
0.0,80,27001.491624
0.8275,23,27001.496847
0.0,120,27001.517052
0.9625,5,27001.517052
0.97,4,27001.53639
0.8875,15,27001.541673
0.865,18,27001.548023
0.8575,19,27001.548023
0.9775,3,27001.554313
0.9475,7,27001.554313
0.97,4,27001.568119
0.94,8,27001.585975
0.9175,11,27001.608905
0.9175,11,27001.608905
0.955,6,27001.614501
0.6325,49,27001.627353
0.9175,11,27001.627353
0.955,6,27001.641075
0.9325,9,27001.655797
0.8425,21,27001.656827
0.97,4,27001.675172
0.9175,11,27001.681289
0.9325,9,27001.689322
0.52,64,27001.69624
0.88,16,27001.70086
0.6325,49,27001.706684
0.9175,11,27001.716865
0.9325,9,27001.733352
0.6625,45,27001.733352
0.0,6,27001.738781
0.9175,11,27001.748261
0.925,10,27001.754766
0.9625,5,27001.76677
0.88,16,27001.780818
0.8875,15,27001.803564
0.9325,9,27001.820524
0.9775,3,27001.83414
0.9325,9,27001.8768
0.8425,21,27001.910076
0.8125,25,27001.914916
0.7225,37,27001.929106
0.895,14,27013.858724
0.9475,7,27013.871475
0.8875,15,27013.896348
0.955,6,27013.901501
0.2125,105,27013.911206
0.8125,25,27013.974036
0.88,16,27014.01044
0.9325,9,27014.056715
0.2575,99,27014.079036
