#{"t_start": 1769548066.3942976, "env_id": "None"}
r,l,t
0.895,14,15769.460943
0.895,14,15769.464207
0.0,120,15769.476029
0.0,120,15769.484688
0.97,4,15769.491391
0.0,120,15769.494661
0.145,114,15769.500505
0.9025,13,15769.503575
0.97,4,15769.506991
0.0,120,15769.512881
0.82,24,15769.518779
0.9175,11,15769.518809
0.835,22,15769.532457
0.0,120,15769.538723
0.94,8,15769.542521
0.9175,11,15769.545305
0.8725,17,15769.548122
0.9625,5,15769.553504
0.97,4,15769.562503
0.835,22,15769.569625
0.8575,19,15769.57463
0.985,2,15769.579503
0.76,32,15769.598325
0.94,8,15769.607198
0.865,18,15769.61425
0.745,34,15769.619651
0.9475,7,15769.624813
0.9175,11,15769.627467
0.91,12,15769.643116
0.7075,39,15769.647974
0.775,30,15769.65062
0.955,6,15769.657489
0.67,44,15769.657518
0.895,14,15769.660207
0.9625,5,15769.662939
0.88,16,15769.701092
0.7525,33,15769.708945
0.9475,7,15769.740744
0.805,26,15769.748107
0.79,28,15769.75752
0.6475,47,15769.760149
0.9325,9,15769.762962
0.0,120,15769.762996
0.0,120,15769.763015
0.0,32,15769.768002
0.9325,9,15769.773283
0.97,4,15769.776682
0.3925,81,15769.783741
0.9625,5,15777.736509
0.0,120,15777.747481
0.895,14,15777.750731
0.9025,13,15777.75561
0.85,20,15777.764512
0.82,24,15777.775394
0.7975,27,15777.778031
0.9925,1,15777.78077
0.985,2,15777.785474
0.8725,17,15777.788231
0.91,12,15777.793072
0.925,10,15777.799604
0.775,30,15777.808296
0.9325,9,15777.808331
0.97,4,15777.80836
0.0,120,15777.813091
0.76,32,15777.835198
0.9925,1,15777.839933
0.9325,9,15777.844429
0.94,8,15777.850591
0.8425,21,15777.853467
0.6025,53,15777.856187
0.9625,5,15777.858978
0.8725,17,15777.867951
0.4675,71,15777.872735
0.9325,9,15777.875577
0.775,30,15777.882615
0.9025,13,15777.882649
0.955,6,15777.887287
0.9925,1,15777.889908
0.94,8,15777.894578
0.9475,7,15777.899193
0.9775,3,15777.905714
0.8125,25,15777.924534
0.43,76,15777.928979
0.8725,17,15777.931698
0.0,120,15777.931726
0.97,4,15777.940933
0.0,77,15777.954736
0.9175,11,15777.957428
0.5725,57,15777.962112
0.91,12,15777.962139
0.9925,1,15777.964798
0.7525,33,15777.967471
0.97,4,15777.967498
0.91,12,15777.97222
0.925,10,15777.978825
0.9625,5,15777.983567
0.955,6,15777.992129
0.535,62,15778.002846
0.9175,11,15778.015705
0.9475,7,15778.018265
0.8725,17,15785.819879
0.595,54,15785.845624
0.3775,83,15785.887228
0.0,107,15785.887276
0.8575,19,15785.889993
0.6025,53,15785.894605
0.2725,97,15785.89871
0.5275,63,15785.903966
0.9475,7,15785.90671
0.64,48,15785.921278
0.91,12,15785.924025
0.0,120,15785.926745
0.9175,11,15785.945941
0.9025,13,15785.954244
0.115,118,15785.98494
0.85,20,15785.987919
0.9775,3,15785.992523
0.865,18,15785.992552
0.9925,1,15785.995164
0.9475,7,15786.007143
0.6175,51,15786.007189
0.6475,47,15786.010158
0.6475,47,15786.013085
0.9625,5,15786.019914
0.1375,115,15786.022803
0.955,6,15786.02561
0.985,2,15786.028357
0.9475,7,15786.030947
0.0,120,15786.033582
0.4975,67,15786.03361
0.97,4,15786.039025
0.6325,49,15786.039057
0.9625,5,15786.045599
0.94,8,15786.050461
0.925,10,15786.050494
0.9625,5,15786.06134
0.94,8,15786.068009
0.8875,15,15786.068037
0.9025,13,15786.068058
0.745,34,15786.078641
0.8575,19,15786.081324
0.865,18,15786.085822
0.91,12,15786.094466
0.94,8,15786.097276
0.9625,5,15786.097311
0.97,4,15786.110806
0.865,18,15786.113563
0.9475,7,15786.118562
0.91,12,15786.127135
0.8425,21,15786.133584
0.91,12,15786.138414
0.8725,17,15793.584008
0.0,61,15793.596992
0.0,120,15793.601707
0.97,4,15793.606927
0.0,120,15793.611607
0.9925,1,15793.6148
0.925,10,15793.629452
0.9325,9,15793.63397
0.5575,59,15793.638709
0.985,2,15793.638737
0.8725,17,15793.641205
0.9625,5,15793.65253
0.9475,7,15793.659201
0.91,12,15793.667794
0.955,6,15793.672755
0.265,98,15793.672789
0.5575,59,15793.685199
0.6625,45,15793.687912
0.925,10,15793.690564
0.3475,87,15793.697211
0.13,116,15793.701864
0.88,16,15793.729144
0.8575,19,15793.735772
0.9475,7,15793.738348
0.4975,67,15793.741211
0.8875,15,15793.745664
0.9625,5,15793.753962
0.9775,3,15793.754004
0.9025,13,15793.763277
0.85,20,15793.768235
0.685,42,15793.773217
0.9025,13,15793.783725
0.835,22,15793.790177
0.745,34,15793.79285
0.8875,15,15793.797393
0.8125,25,15793.802082
0.895,14,15793.804583
0.46,72,15793.819166
0.8725,17,15793.829761
0.895,14,15793.832592
0.955,6,15793.843082
0.8275,23,15793.850655
0.985,2,15793.855444
0.925,10,15793.858113
0.7825,29,15793.858148
0.0,120,15793.860841
0.97,4,15793.86623
0.9775,3,15793.866259
0.9925,1,15793.868935
0.0,120,15793.873511
0.7975,27,15793.884575
0.9175,11,15793.891214
0.8875,15,15793.895762
0.82,24,15800.930958
0.295,94,15800.935638
0.67,44,15800.953989
0.4525,73,15800.958574
0.685,42,15800.961109
0.7,40,15800.969712
0.9475,7,15800.974157
0.9025,13,15800.98577
0.9025,13,15800.992746
0.94,8,15801.003175
0.85,20,15801.016
0.9025,13,15801.020614
0.91,12,15801.029163
0.0,120,15801.035807
0.0,120,15801.048309
0.895,14,15801.051684
0.9775,3,15801.056524
0.7,40,15801.065113
0.94,8,15801.069723
0.4225,77,15801.072605
0.97,4,15801.079067
0.8125,25,15801.088811
0.0,120,15801.088856
0.49,68,15801.092204
0.9625,5,15801.095049
0.9775,3,15801.100106
0.9625,5,15801.103009
0.895,14,15801.103039
0.895,14,15801.109808
0.925,10,15801.114466
0.94,8,15801.114493
0.925,10,15801.143487
0.9625,5,15801.146256
0.925,10,15801.146286
0.6475,47,15801.149333
0.94,8,15801.14936
0.955,6,15801.149375
0.3475,87,15801.153968
0.97,4,15801.157103
0.655,46,15801.167933
0.9175,11,15801.170629
0.9025,13,15801.177145
0.91,12,15801.177179
0.9925,1,15801.179715
0.1,120,15801.193448
0.115,118,15801.200288
0.91,12,15801.207318
0.8575,19,15809.247952
0.7975,27,15809.270623
0.565,58,15809.300832
0.4525,73,15809.315525
0.9175,11,15809.340981
0.0,120,15809.355724
0.985,2,15809.361413
0.295,94,15809.364078
0.97,4,15809.37246
0.8725,17,15809.379045
0.9775,3,15809.385752
0.91,12,15809.3884
0.94,8,15809.391052
0.0,120,15809.39787
0.2125,105,15809.417013
0.9025,13,15809.419632
0.8875,15,15809.422429
0.0,120,15809.427068
0.9775,3,15809.427096
0.0,120,15809.430981
0.565,58,15809.43444
0.985,2,15809.441986
0.97,4,15809.444682
0.0,120,15809.449278
0.94,8,15809.462588
0.8725,17,15809.467343
0.9175,11,15809.467371
0.0,120,15809.470196
0.9775,3,15809.470222
0.9325,9,15809.470236
0.2275,103,15809.481267
0.9475,7,15809.485917
0.8275,23,15809.485946
0.7825,29,15809.490409
0.9775,3,15809.492996
0.9775,3,15809.497615
0.9025,13,15809.500246
0.9925,1,15809.500273
0.9475,7,15809.515076
0.8425,21,15809.517785
0.16,112,15817.737771
0.7975,27,15817.761385
0.9025,13,15817.76143
0.955,6,15817.772122
0.58,56,15817.790745
0.895,14,15817.790785
0.9325,9,15817.790803
0.865,18,15817.802539
0.9625,5,15817.813293
0.91,12,15817.825577
0.895,14,15817.832772
0.865,18,15817.844609
0.5425,61,15817.849398
0.9775,3,15817.852172
0.2425,101,15817.86517
0.895,14,15817.879674
0.6025,53,15817.879706
0.88,16,15817.886697
0.805,26,15817.893342
0.9325,9,15817.902632
0.9625,5,15817.907239
0.9925,1,15817.910021
0.4,80,15817.912651
0.9175,11,15817.915303
0.8875,15,15817.918006
0.0,120,15817.922821
0.955,6,15817.930298
0.445,74,15817.930326
0.0,42,15817.930347
0.94,8,15817.930363
0.325,90,15817.933223
0.94,8,15817.938181
0.9325,9,15817.944732
0.88,16,15817.951531
0.8425,21,15817.954227
0.97,4,15817.962931
0.8875,15,15817.965599
0.9325,9,15817.972243
0.955,6,15817.976708
0.85,20,15817.979338
0.97,4,15817.98624
0.955,6,15817.986268
0.9325,9,15817.986283
0.9775,3,15817.993109
0.0,72,15817.993143
0.5725,57,15818.00274
0.76,32,15818.013594
0.0,120,15818.016196
0.9325,9,15818.016223
0.7225,37,15818.019611
0.8875,15,15818.024389
0.9625,5,15818.02924
0.97,4,15818.029268
0.9175,11,15818.029283
0.97,4,15818.037808
0.865,18,15818.037837
0.9625,5,15818.04039
0.9925,1,15818.040416
0.9775,3,15818.047252
0.895,14,15818.050091
0.61,52,15818.054935
0.94,8,15818.057629
0.985,2,15818.060235
0.94,8,15818.060261
0.9775,3,15825.195834
0.8725,17,15825.198641
0.7225,37,15825.19867
0.8575,19,15825.198685
0.5425,61,15825.205473
0.9175,11,15825.205508
0.9475,7,15825.205522
0.9025,13,15825.208167
0.955,6,15825.210945
0.91,12,15825.215533
0.925,10,15825.222927
0.925,10,15825.222957
0.9325,9,15825.227432
0.9775,3,15825.230162
0.9325,9,15825.239495
0.91,12,15825.23953
0.865,18,15825.244232
0.94,8,15825.249028
0.8725,17,15825.25354
0.85,20,15825.256354
0.925,10,15825.262903
0.865,18,15825.267529
0.94,8,15825.27433
0.91,12,15825.280959
0.9475,7,15825.316219
0.8275,23,15825.340773
0.9625,5,15825.351424
0.985,2,15825.356079
0.715,38,15825.356107
0.64,48,15825.372992
0.94,8,15825.37302
0.0,120,15825.377874
0.2275,103,15825.381307
0.6475,47,15825.389694
0.9625,5,15825.392599
0.9625,5,15825.400966
0.97,4,15825.400994
0.895,14,15825.409642
0.82,24,15825.42701
0.7225,37,15825.440909
0.0,120,15825.445682
0.9475,7,15825.457038
0.9625,5,15825.457068
0.7975,27,15825.463752
0.1975,107,15825.47488
0.9625,5,15825.474909
0.9175,11,15825.48133
0.97,4,15825.484052
0.9475,7,15825.491
0.73,36,15825.493665
0.94,8,15825.500219
0.1525,113,15833.253654
0.955,6,15833.256992
0.9025,13,15833.263705
0.8725,17,15833.266562
0.9925,1,15833.269081
0.0,120,15833.27778
0.9775,3,15833.287451
0.985,2,15833.292106
0.0,64,15833.294855
0.9775,3,15833.299299
0.0,29,15833.305964
0.0,120,15833.314836
0.8275,23,15833.319999
0.9325,9,15833.326502
0.82,24,15833.326536
0.955,6,15833.329026
0.475,70,15833.335609
0.9775,3,15833.335653
0.0,120,15833.338225
0.94,8,15833.353119
0.925,10,15833.360233
0.865,18,15833.367198
0.7525,33,15833.370093
0.955,6,15833.380523
0.94,8,15833.389698
0.0,120,15833.396177
0.91,12,15833.420843
0.8425,21,15833.433151
0.9025,13,15833.468696
0.8725,17,15833.492285
0.28,96,15833.49525
0.9175,11,15833.49528
0.0,120,15833.495301
0.685,42,15833.495317
0.5875,55,15833.505219
0.97,4,15833.505249
0.9475,7,15833.509876
0.4825,69,15833.512572
0.94,8,15833.527348
0.3775,83,15833.527377
0.895,14,15833.536447
0.955,6,15833.541217
0.0,120,15833.552236
0.9175,11,15833.561529
0.85,20,15842.42548
0.9175,11,15842.425532
0.6925,41,15842.428207
0.0,120,15842.430865
0.8575,19,15842.436137
0.955,6,15842.442449
0.625,50,15842.449111
0.9175,11,15842.458101
0.925,10,15842.460776
0.9475,7,15842.460805
0.0,120,15842.460819
0.8875,15,15842.464131
0.9775,3,15842.46668
0.595,54,15842.471488
0.9475,7,15842.480191
0.94,8,15842.484594
0.0,120,15842.489159
0.535,62,15842.496374
0.88,16,15842.50725
0.5425,61,15842.510351
0.9475,7,15842.513218
0.9025,13,15842.519599
0.6775,43,15842.528222
0.925,10,15842.53078
0.82,24,15842.535258
0.91,12,15842.537797
0.9775,3,15842.54288
0.9325,9,15842.549486
0.8725,17,15842.552299
0.9475,7,15842.561726
0.28,96,15842.561763
0.865,18,15842.564613
0.985,2,15842.569373
0.6625,45,15842.569408
0.9325,9,15842.581793
0.8875,15,15842.600461
0.7675,31,15842.603089
0.895,14,15842.612396
0.76,32,15842.624757
0.9625,5,15842.635577
0.88,16,15842.638189
0.7375,35,15842.644842
0.91,12,15842.666017
0.5725,57,15842.668772
0.8725,17,15842.704001
0.925,10,15842.711042
0.985,2,15842.715899
0.985,2,15842.720613
0.9325,9,15850.756948
0.7675,31,15850.759815
0.0,120,15850.778127
0.0,120,15850.787457
0.0,120,15850.78749
0.58,56,15850.791445
0.9175,11,15850.804583
0.0,120,15850.813629
0.9025,13,15850.82105
0.955,6,15850.821085
0.895,14,15850.823599
0.3025,93,15850.82628
0.895,14,15850.82631
0.985,2,15850.829031
0.955,6,15850.829058
0.9325,9,15850.845637
0.205,106,15850.845675
0.9325,9,15850.848503
0.91,12,15850.855111
0.94,8,15850.865632
0.835,22,15850.870267
0.0,22,15850.8703
0.835,22,15850.874846
0.97,4,15850.88362
0.5725,57,15850.883648
0.895,14,15850.886217
0.8575,19,15850.888809
0.9325,9,15850.891412
0.97,4,15850.894051
0.97,4,15850.894078
0.97,4,15850.902985
0.85,20,15850.914247
0.835,22,15850.92287
0.0,120,15850.929478
0.8575,19,15850.936728
0.82,24,15850.94351
0.9025,13,15850.943545
0.3475,87,15850.960552
0.91,12,15850.963171
0.8575,19,15850.965814
0.925,10,15850.965841
0.9175,11,15850.968471
0.9475,7,15850.977217
0.8425,21,15850.977246
0.9325,9,15850.985769
0.9475,7,15850.992661
0.0,120,15850.995309
0.9025,13,15850.998744
0.9475,7,15851.009524
0.8575,19,15851.009557
0.955,6,15851.009575
0.9175,11,15851.014435
0.9775,3,15851.019933
0.5725,57,15851.028526
0.9175,11,15851.037621
0.0,120,15851.037649
0.94,8,15851.037663
0.52,64,15851.040849
0.79,28,15851.045729
0.85,20,15858.721179
0.925,10,15858.724154
0.6775,43,15858.728608
0.895,14,15858.735436
0.88,16,15858.738395
0.9025,13,15858.738422
0.835,22,15858.743095
0.8575,19,15858.745718
0.9325,9,15858.745746
0.925,10,15858.752182
0.88,16,15858.760989
0.97,4,15858.763727
0.9325,9,15858.768356
0.9025,13,15858.770917
0.9625,5,15858.775629
0.9925,1,15858.778218
0.0,120,15858.812601
0.925,10,15858.815906
0.9775,3,15858.822588
0.91,12,15858.827281
0.955,6,15858.827308
0.9775,3,15858.834074
0.94,8,15858.844641
0.91,12,15858.849283
0.9175,11,15858.860196
0.7075,39,15858.860239
0.49,68,15858.860256
0.0,120,15858.870918
0.9625,5,15858.870947
0.9925,1,15858.87423
0.6325,49,15858.876852
0.9325,9,15858.881493
0.88,16,15858.884678
0.925,10,15858.884706
0.3475,87,15858.891555
0.94,8,15858.894323
0.9325,9,15858.90485
0.9475,7,15858.919842
0.9175,11,15858.942863
0.7825,29,15858.94553
0.9025,13,15858.973809
0.91,12,15858.999015
0.0,120,15859.028012
0.0,120,15867.990175
0.0,120,15868.005234
0.0,120,15868.012644
0.28,96,15868.017935
0.955,6,15868.0269
0.88,16,15868.044351
0.2725,97,15868.047307
0.865,18,15868.068394
0.7225,37,15868.075042
0.97,4,15868.077678
0.895,14,15868.077705
0.955,6,15868.090252
0.0,120,15868.092893
0.9925,1,15868.092921
0.925,10,15868.09888
0.0,120,15868.10602
0.9625,5,15868.106052
0.9775,3,15868.106067
0.955,6,15868.109602
0.0,120,15868.114321
0.0,120,15868.117616
0.835,22,15868.132986
0.9175,11,15868.135939
0.94,8,15868.135972
0.985,2,15868.14084
0.505,66,15868.140868
0.685,42,15868.166497
0.8575,19,15868.175296
0.9325,9,15868.175325
0.5725,57,15868.17534
0.9475,7,15868.178122
0.9475,7,15868.190603
0.0,120,15868.193089
0.8425,21,15868.204665
0.895,14,15868.209317
0.82,24,15868.219779
0.82,24,15868.228834
0.9175,11,15868.228865
0.9625,5,15868.23335
0.8725,17,15868.233471
0.7525,33,15868.238682
0.64,48,15868.24343
0.9625,5,15868.246002
0.9775,3,15868.252699
0.0,120,15868.255563
0.9025,13,15868.263068
0.565,58,15868.269956
0.7225,37,15868.279027
0.8575,19,15868.279055
0.8725,17,15868.279069
0.9625,5,15868.289724
0.5125,65,15868.292602
0.9175,11,15868.295121
0.58,56,15868.305849
0.955,6,15875.925517
0.9475,7,15875.925569
0.9175,11,15875.932276
0.9475,7,15875.94056
0.8425,21,15875.943171
0.895,14,15875.953503
0.6325,49,15875.960194
0.925,10,15875.974816
0.805,26,15875.981366
0.8575,19,15875.986811
0.94,8,15875.995573
0.8125,25,15875.998217
0.655,46,15876.000894
0.5725,57,15876.003768
0.9175,11,15876.012332
0.355,86,15876.02471
0.8875,15,15876.031369
0.865,18,15876.040053
0.8575,19,15876.052925
0.985,2,15876.057504
0.655,46,15876.063896
0.91,12,15876.066544
0.0,87,15876.075542
0.9475,7,15876.080158
0.925,10,15876.080193
0.97,4,15876.086333
0.9325,9,15876.089336
0.9475,7,15876.099603
0.22,104,15876.099645
0.94,8,15876.102467
0.9775,3,15876.107115
0.985,2,15876.107143
0.97,4,15876.110187
0.9325,9,15876.126716
0.0,120,15876.143755
0.9925,1,15876.147167
0.79,28,15876.153783
0.97,4,15876.183749
0.73,36,15876.193229
0.7675,31,15876.200191
0.955,6,15876.200221
0.52,64,15876.202903
0.97,4,15876.202931
0.97,4,15876.209711
0.9625,5,15876.220563
0.9325,9,15876.22324
0.0,120,15876.229923
0.94,8,15885.170474
0.8575,19,15885.175174
0.58,56,15885.187918
0.9175,11,15885.194271
0.955,6,15885.201213
0.0,120,15885.209626
0.9175,11,15885.219351
0.0,120,15885.222003
0.9475,7,15885.22712
0.0,120,15885.229814
0.505,66,15885.229847
0.9775,3,15885.235254
0.1525,113,15885.23788
0.9475,7,15885.24654
0.925,10,15885.246571
0.9475,7,15885.251244
0.895,14,15885.253825
0.94,8,15885.257983
0.4825,69,15885.26131
0.895,14,15885.266016
0.9325,9,15885.27049
0.97,4,15885.270519
0.9175,11,15885.275142
0.6775,43,15885.277763
0.9625,5,15885.288831
0.94,8,15885.28886
0.9025,13,15885.295586
0.565,58,15885.295618
0.9925,1,15885.298278
0.9175,11,15885.300856
0.0,67,15885.307329
0.8725,17,15885.310384
0.9775,3,15885.315093
0.8875,15,15885.329537
0.91,12,15885.336157
0.7225,37,15885.340704
0.925,10,15885.357171
0.64,48,15885.364196
0.205,106,15885.374537
0.745,34,15885.377178
0.88,16,15885.377206
0.7,40,15885.379745
0.9175,11,15885.38461
0.9175,11,15885.38925
0.955,6,15885.393662
0.94,8,15885.396273
0.9025,13,15885.404712
0.985,2,15885.409849
0.9475,7,15885.412445
0.67,44,15885.415081
0.9775,3,15885.417698
0.475,70,15885.42034
0.94,8,15885.432638
0.9175,11,15885.437667
0.9775,3,15885.440304
0.925,10,15885.440331
0.835,22,15885.444923
0.97,4,15885.447632
0.4825,69,15885.447661
0.5125,65,15885.447676
0.985,2,15885.450517
0.775,30,15885.454893
0.97,4,15885.457641
0.745,34,15885.457668
0.9325,9,15885.46453
0.9775,3,15885.467276
0.9325,9,15892.909973
0.94,8,15892.921422
0.895,14,15892.928474
0.0,120,15892.93212
0.91,12,15892.932156
0.925,10,15892.941669
0.955,6,15892.946439
0.9325,9,15892.946478
0.925,10,15892.973444
0.7225,37,15892.976074
0.85,20,15892.980902
0.94,8,15892.985801
0.925,10,15892.985836
0.955,6,15892.990412
0.565,58,15892.994901
0.9775,3,15892.997644
0.955,6,15893.001764
0.7525,33,15893.01132
0.91,12,15893.011356
0.67,44,15893.016012
0.9325,9,15893.02284
0.91,12,15893.025456
0.9475,7,15893.032099
0.8875,15,15893.034711
0.955,6,15893.039376
0.8875,15,15893.045929
0.745,34,15893.048583
0.985,2,15893.051368
0.895,14,15893.056018
0.9175,11,15893.060853
0.9175,11,15893.065583
0.8275,23,15893.06561
0.97,4,15893.065625
0.91,12,15893.076189
0.85,20,15893.079003
0.94,8,15893.079031
0.9475,7,15893.081826
0.0,120,15893.081854
0.94,8,15893.085365
0.685,42,15893.088018
0.91,12,15893.110336
0.4825,69,15893.119727
0.8875,15,15893.122655
0.985,2,15893.127264
0.925,10,15893.133917
0.0,93,15893.142952
0.925,10,15893.142982
0.82,24,15893.145515
0.9625,5,15893.145542
0.925,10,15893.150479
0.985,2,15893.150506
0.9775,3,15893.153223
0.8425,21,15893.194721
0.8275,23,15893.201601
0.4825,69,15900.850149
0.6775,43,15900.855112
0.8275,23,15900.864043
0.0,120,15900.864076
0.9175,11,15900.879773
0.3025,93,15900.898049
0.6625,45,15900.904486
0.9025,13,15900.907132
0.805,26,15900.919899
0.895,14,15900.928531
0.0,120,15900.933518
0.985,2,15900.938967
0.9175,11,15900.945423
0.67,44,15900.948121
0.0,120,15900.948155
0.1075,119,15900.961928
0.8275,23,15900.961964
0.955,6,15900.964589
0.0,120,15900.988107
0.97,4,15900.993475
0.9625,5,15901.000177
0.9025,13,15901.002934
0.9475,7,15901.002961
0.2275,103,15901.007433
0.8725,17,15901.010024
0.985,2,15901.01454
0.9025,13,15901.031188
0.94,8,15901.031222
0.9775,3,15901.037676
0.0,120,15901.044288
0.8425,21,15901.047532
0.9475,7,15901.056662
0.955,6,15901.061439
0.745,34,15901.064572
0.415,78,15901.067405
0.745,34,15901.074327
0.9625,5,15901.074355
0.9025,13,15901.080919
0.91,12,15901.085555
0.955,6,15901.088199
0.9175,11,15901.09283
0.9025,13,15901.095847
0.0,37,15901.095874
0.9475,7,15901.099129
0.9175,11,15901.131596
0.9175,11,15901.13463
0.8725,17,15901.139513
0.5425,61,15901.158066
0.805,26,15901.16516
0.265,98,15901.170152
0.9625,5,15901.170182
0.88,16,15901.176874
0.6775,43,15908.879172
0.97,4,15908.879231
0.7,40,15908.891591
0.7675,31,15908.896254
0.94,8,15908.896287
0.9775,3,15908.899323
0.4375,75,15908.91554
0.805,26,15908.92434
0.9625,5,15908.926873
0.8875,15,15908.933428
0.0,120,15908.939838
0.925,10,15908.949087
0.0,120,15908.949116
0.9475,7,15908.964327
0.7225,37,15908.980625
0.8575,19,15908.989108
0.9775,3,15908.995698
0.97,4,15909.007435
0.76,32,15909.012769
0.8275,23,15909.017635
0.6475,47,15909.030091
0.925,10,15909.034748
0.9775,3,15909.041274
0.9925,1,15909.0439
0.0,120,15909.064417
0.7975,27,15909.067708
0.8575,19,15909.072257
0.955,6,15909.108692
0.2575,99,15909.111833
0.745,34,15909.116505
0.0,120,15909.125099
0.955,6,15909.138188
0.8875,15,15909.144766
0.0,120,15909.153505
0.9475,7,15909.168827
0.0,120,15909.173273
0.22,104,15917.901463
0.0,120,15917.906042
0.55,60,15917.91361
0.8875,15,15917.916264
0.8125,25,15917.940676
0.5875,55,15917.943313
0.94,8,15917.957775
0.9325,9,15917.962259
0.145,114,15917.970957
0.9325,9,15917.983976
0.73,36,15917.986698
0.0,38,15917.986727
0.9625,5,15917.997076
0.925,10,15918.005774
0.0,41,15918.005808
0.625,50,15918.022584
0.775,30,15918.025248
0.9325,9,15918.025277
0.8875,15,15918.037939
0.37,84,15918.04258
0.76,32,15918.042616
0.9325,9,15918.045586
0.9775,3,15918.052211
0.3025,93,15918.057021
0.925,10,15918.065707
0.0,120,15918.068269
0.9175,11,15918.068296
0.0,120,15918.071615
0.9325,9,15918.074854
0.88,16,15918.079778
0.94,8,15918.079811
0.97,4,15918.079825
0.9925,1,15918.082467
0.715,38,15918.087149
0.0,120,15918.100598
0.925,10,15918.103967
0.8875,15,15918.110421
0.73,36,15918.113371
0.9475,7,15918.120166
0.9625,5,15918.123014
0.91,12,15918.129649
0.52,64,15918.136544
0.955,6,15918.136575
0.94,8,15918.147298
0.8725,17,15918.151899
0.9325,9,15918.170276
0.865,18,15918.174906
0.7825,29,15918.185965
0.9475,7,15918.188951
0.9475,7,15925.872614
0.91,12,15925.881118
0.9625,5,15925.884042
0.52,64,15925.88881
0.9625,5,15925.895218
0.9475,7,15925.897843
0.94,8,15925.906194
0.925,10,15925.916915
0.91,12,15925.933637
0.985,2,15925.938255
0.5275,63,15925.94693
0.9625,5,15925.94961
0.8875,15,15925.952193
0.955,6,15925.964951
0.0,120,15925.969474
0.9025,13,15925.979073
0.97,4,15925.979106
0.9925,1,15925.981699
0.1675,111,15926.001974
0.0,120,15926.012467
0.0,120,15926.017796
0.0,120,15926.021069
0.0,120,15926.030548
0.9475,7,15926.040288
0.7525,33,15926.043757
0.805,26,15926.043784
0.9175,11,15926.064238
0.0,120,15926.086574
0.0,120,15926.114158
0.6025,53,15926.121444
0.9775,3,15926.129566
0.4825,69,15926.135352
0.64,48,15933.941208
0.9625,5,15933.951606
0.265,98,15933.960135
0.0,120,15933.960168
0.865,18,15933.991633
0.685,42,15934.002341
0.385,82,15934.004946
0.805,26,15934.017503
0.97,4,15934.057011
0.97,4,15934.065648
0.835,22,15934.083194
0.9175,11,15934.107434
0.0,120,15934.10748
0.0,120,15934.112926
0.9475,7,15934.123859
0.805,26,15934.126533
0.0,120,15934.132954
0.97,4,15934.132983
0.9925,1,15934.136294
0.6625,45,15934.13892
0.1075,119,15934.153682
0.925,10,15934.158051
0.8575,19,15934.174898
0.94,8,15934.174927
0.0,120,15934.181857
0.835,22,15934.18908
0.8725,17,15934.193856
0.9475,7,15934.198596
0.895,14,15934.209689
0.0,120,15934.224261
0.0,120,15934.229582
0.9625,5,15934.236842
0.805,26,15934.247304
0.595,54,15934.250141
0.94,8,15934.254755
0.805,26,15934.257436
0.955,6,15941.914844
0.0,120,15941.914895
0.97,4,15941.918111
0.955,6,15941.929068
0.955,6,15941.929383
0.1525,113,15941.934104
0.595,54,15941.952548
0.925,10,15941.952579
0.865,18,15941.958942
0.355,86,15941.961833
0.9775,3,15941.966682
0.9325,9,15941.972995
0.9775,3,15941.979942
0.9325,9,15941.998497
0.46,72,15942.021075
0.7975,27,15942.023662
0.6775,43,15942.026212
0.5875,55,15942.028894
0.0,120,15942.033187
0.8875,15,15942.033255
0.9325,9,15942.047038
0.9475,7,15942.049705
0.9175,11,15942.056124
0.9625,5,15942.060703
0.955,6,15942.060736
0.9775,3,15942.067392
0.9625,5,15942.06742
0.8575,19,15942.07231
0.9775,3,15942.074855
0.97,4,15942.077488
0.8575,19,15942.077523
0.4525,73,15942.115956
0.3025,93,15942.131464
0.0,120,15942.141215
0.67,44,15942.148471
0.8725,17,15942.15714
0.7525,33,15942.159774
0.9475,7,15942.164407
0.0,120,15942.177046
0.9175,11,15942.184141
0.9025,13,15942.192869
0.79,28,15942.197563
0.9025,13,15942.212025
0.8575,19,15942.218488
0.19,108,15949.101668
0.715,38,15949.114452
0.0,120,15949.118966
0.9025,13,15949.12253
0.9475,7,15949.131199
0.9025,13,15949.131228
0.4525,73,15949.137811
0.9325,9,15949.141054
0.97,4,15949.141082
0.985,2,15949.145713
0.955,6,15949.14574
0.9625,5,15949.150548
0.535,62,15949.155431
0.3925,81,15949.155461
0.9475,7,15949.158033
0.97,4,15949.165407
0.8425,21,15949.171765
0.9175,11,15949.176594
0.91,12,15949.203708
0.8575,19,15949.20846
0.1975,107,15949.213052
0.955,6,15949.221516
0.4975,67,15949.224166
0.955,6,15949.237363
0.6925,41,15949.239889
0.0,120,15949.246594
0.9625,5,15949.251723
0.8575,19,15949.265066
0.9775,3,15949.27191
0.8725,17,15949.276445
0.565,58,15949.279094
0.97,4,15949.286084
0.8725,17,15949.286112
0.25,100,15949.294811
0.91,12,15949.302868
0.67,44,15949.307901
0.28,96,15949.310668
0.82,24,15949.310701
0.91,12,15949.316948
0.9775,3,15949.323668
0.955,6,15949.323696
0.91,12,15949.326214
0.9325,9,15949.328915
0.925,10,15949.345955
0.9175,11,15949.348819
0.955,6,15949.359537
0.865,18,15949.389012
0.805,26,15949.389058
0.6925,41,15957.104204
0.8275,23,15957.109527
